file_path,training,model,task,n_shots,datetime,filename
finetuning/hydranet/anomaly_detection_nshot1000_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,1000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot1000_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,1000.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot100_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,100.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot100_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,100.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,5000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot5000_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,5000.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,500.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot500_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,500.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot50_unfrozen/anomaly_detection/20251215_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,50.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/anomaly_detection_nshot50_unfrozen/anomaly_detection/20260108_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,anomaly_detection,50.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251124_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251215_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251216_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251217_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251219_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251228_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot1000_frozen/building/20251230_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,1000.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251124_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251215_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251216_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251217_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251219_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251228_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot100_frozen/building/20251230_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,100.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251124_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251215_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251216_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251217_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251219_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251228_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot5000_frozen/building/20251230_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,5000.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251124_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251215_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251216_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251217_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251219_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251228_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot500_frozen/building/20251230_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,500.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251124_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251215_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251216_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251217_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251219_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251228_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/building_nshot50_frozen/building/20251230_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,building,50.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/burned_area/burned_area/20251216_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,,,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/burned_area_nshot1000_frozen/burned_area/20251216_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,burned_area,1000.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/burned_area_nshot100_frozen/burned_area/20251216_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,burned_area,100.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/burned_area_nshot5000_frozen/burned_area/20251216_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,burned_area,5000.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/burned_area_nshot500_frozen/burned_area/20251216_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,burned_area,500.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/burned_area_nshot50_frozen/burned_area/20251216_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,burned_area,50.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot1000_frozen/clouds/20251214_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,1000.0,20251214,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot1000_frozen/clouds/20251215_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,1000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot100_frozen/clouds/20251214_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,100.0,20251214,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot100_frozen/clouds/20251215_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,100.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot5000_frozen/clouds/20251214_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,5000.0,20251214,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot5000_frozen/clouds/20251215_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,5000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot500_frozen/clouds/20251214_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,500.0,20251214,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot500_frozen/clouds/20251215_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,500.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot50_frozen/clouds/20251214_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,50.0,20251214,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/clouds_nshot50_frozen/clouds/20251215_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,clouds,50.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot1000_unfrozen/fire/20251121_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,1000.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot1000_unfrozen/fire/20251217_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,1000.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot100_unfrozen/fire/20251121_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,100.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot100_unfrozen/fire/20251217_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,100.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot5000_unfrozen/fire/20251121_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,5000.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot5000_unfrozen/fire/20251217_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,5000.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot500_unfrozen/fire/20251121_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,500.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot500_unfrozen/fire/20251217_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,500.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/fire_nshot50_unfrozen/fire/20251217_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,fire,50.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot1000_frozen/lc/20251218_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,1000.0,20251218,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot1000_frozen/lc/20251219_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,1000.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot1000_frozen/lc/20251228_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,1000.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot1000_frozen/lc/20251230_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,1000.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot1000_frozen/lc/20251231_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,1000.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot1000_frozen/lc/20260108_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,1000.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot100_frozen/lc/20251218_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,100.0,20251218,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot100_frozen/lc/20251219_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,100.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot100_frozen/lc/20251228_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,100.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot100_frozen/lc/20251230_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,100.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot100_frozen/lc/20251231_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,100.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot100_frozen/lc/20260108_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,100.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot5000_frozen/lc/20251218_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,5000.0,20251218,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot5000_frozen/lc/20251219_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,5000.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot5000_frozen/lc/20251228_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,5000.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot5000_frozen/lc/20251230_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,5000.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot5000_frozen/lc/20251231_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,5000.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot5000_frozen/lc/20260108_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,5000.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot500_frozen/lc/20251218_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,500.0,20251218,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot500_frozen/lc/20251219_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,500.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot500_frozen/lc/20251228_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,500.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot500_frozen/lc/20251230_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,500.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot500_frozen/lc/20251231_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,500.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot500_frozen/lc/20260108_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,500.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot50_frozen/lc/20251218_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,50.0,20251218,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot50_frozen/lc/20251219_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,50.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot50_frozen/lc/20251228_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,50.0,20251228,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot50_frozen/lc/20251230_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,50.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot50_frozen/lc/20251231_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,50.0,20251231,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lc_nshot50_frozen/lc/20260108_UNet_Myriad2_Downstream_unfrozen_50/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lc,50.0,20260108,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lpl_burned_area_nshot1000_frozen/burned_area/20251121_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lpl_burned_area,1000.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lpl_burned_area_nshot100_frozen/burned_area/20251121_UNet_Myriad2_Downstream_unfrozen_100/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lpl_burned_area,100.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lpl_burned_area_nshot5000_frozen/burned_area/20251121_UNet_Myriad2_Downstream_unfrozen_5000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lpl_burned_area,5000.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/lpl_burned_area_nshot500_frozen/burned_area/20251121_UNet_Myriad2_Downstream_unfrozen_500/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,lpl_burned_area,500.0,20251121,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251124_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251124,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251215_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251215,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251216_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251216,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251217_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251217,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251219_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251219,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251227_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251227,UNet_Myriad2_Downstream_unfrozen_best.pt
finetuning/hydranet/roads_nshot1000_frozen/roads/20251230_UNet_Myriad2_Downstream_unfrozen_1000/UNet_Myriad2_Downstream_unfrozen_best.pt,finetuning,student,roads,1000.0,20251230,UNet_Myriad2_Downstream_unfrozen_best.pt
